heavy_atom_idx,num_H,heavy_atomic_num,heavy_degree,heavy_hybridization,heavy_in_ring,heavy_is_aromatic,heavy_formal_charge,heavy_partial_charge,num_heavy_neighbors,neighbor_atomic_nums,num_H_neighbors,neighbor_H_counts_per_atom,num_couplable_H_neighbors,distance_to_nearest_non_equivalent_H,in_symmetric_env,H_coupling_type,is_in_CH3,is_in_CH2,is_terminal_CH,ppm,nb_atoms,multiplicity,couplings
24,1,6,3,SP2,1,0,0,0.027403344025996132,2,"7,6",1,"0,1",2,1,28,none,0,0,0,8.584,2.0,ddd,"[4.601, 1.881, 0.47]"
25,1,6,3,SP2,1,0,0,-0.03442382413552197,2,"6,6",1,"1,0",5,1,29,none,0,0,0,7.558,2.0,ddd,"[4.601, 2.465, 0.47]"
0,3,6,4,SP3,0,0,0,-0.030522670674103837,1,6,3,2,0,1,24,none,0,0,0,1.199,3.0,t,[7.108]
1,2,6,4,SP3,0,0,0,0.08881082478367289,2,"6,8",2,"3,0",0,1,26,none,0,0,0,4.269,2.0,q,[7.108]
7,3,6,4,SP3,0,0,0,-0.023743060563488034,1,6,3,0,2,2,23,geminal,0,0,0,2.458,3.0,,[]
8,1,7,3,SP2,1,0,0,-0.33608001430844775,2,"6,6",1,"0,0",5,2,21,geminal,0,0,0,,,,[]
11,1,7,3,SP2,1,0,0,-0.35558713945604664,2,"6,6",1,"0,1",4,1,22,none,0,0,0,,,,[]
12,1,6,4,SP3,1,0,0,0.05961060152346313,3,"7,6,6",1,"1,3,0",4,1,27,none,0,0,0,4.213,1.0,q,[6.628]
13,3,6,4,SP3,0,0,0,-0.04016230221235813,1,6,3,1,1,1,25,none,0,0,0,1.302,3.0,d,[6.628]
0,2,7,3,SP3,0,0,0,-0.3184408864734746,1,6,2,1,5,1,17,none,0,0,0,,,,[]
1,1,6,4,SP3,0,0,0,0.1031375712327181,3,"7,6,6",1,"2,2,0",5,1,19,none,0,0,0,3.429,1.0,t,[7.3]
2,2,6,4,SP3,0,0,0,-0.02659270008329688,2,"6,6",2,"1,2",5,1,21,none,0,0,0,1.814,2.0,td,"[7.433, 7.3]"
3,2,6,4,SP3,0,0,0,-0.040735239965378145,2,"6,6",2,"2,2",4,1,20,none,0,0,0,1.623,2.0,quint,[7.4]
4,2,6,4,SP3,0,0,0,0.0453974119372221,2,"6,6",2,"2,0",4,1,18,none,0,0,0,2.343,2.0,t,[7.367]
7,1,8,2,SP2,0,0,0,-0.4812303827490858,1,6,1,0,4,2,13,geminal,0,0,0,,,,[]
10,1,8,2,SP2,0,0,0,-0.48008644637741393,1,6,1,0,5,2,14,geminal,0,0,0,,,,[]
0,3,6,4,SP3,0,0,0,0.002647225361285208,1,6,3,0,0,4,26,long-range,0,0,0,2.109,3.0,,[]
7,1,6,4,SP3,1,0,0,0.16715072381908636,3,"7,6,6",1,"0,0,1",3,1,28,none,0,0,0,4.569,1.0,d,[10.23]
10,1,7,3,SP2,1,0,0,-0.2948541980001878,2,"6,6",1,"0,0",4,2,24,geminal,0,0,0,,,,[]
12,2,7,3,SP2,0,0,0,-0.369568941145776,1,6,2,0,2,2,23,geminal,0,0,0,,,,[]
14,1,6,4,SP3,1,0,0,0.16300145938540522,3,"7,7,6",1,"0,0,1",6,1,29,none,0,0,0,4.659,1.0,d,[10.23]
16,1,8,2,SP3,0,0,0,-0.30889976724660934,1,7,1,0,4,2,16,geminal,0,0,0,,,,[]
17,1,6,4,SP3,1,0,0,0.1781246459770976,3,"7,8,6",1,"0,1,0",3,1,27,none,0,0,0,5.701,1.0,,[]
18,1,8,2,SP3,0,0,0,-0.370417831958419,1,6,1,1,2,1,17,none,0,0,0,,,,[]
0,2,7,3,SP3,0,0,0,-0.31651542552659373,1,6,2,1,4,1,11,none,0,0,0,,,,[]
1,1,6,4,SP3,0,0,0,0.12646568376767636,3,"7,6,6",1,"2,2,0",2,1,13,none,0,0,0,3.73,1.0,t,[6.628]
2,2,6,4,SP3,0,0,0,0.0690228079113918,2,"6,8",2,"1,1",3,1,12,none,0,0,0,3.524,2.0,d,[6.628]
3,1,8,2,SP3,0,0,0,-0.39413557675578653,1,6,1,2,3,1,9,none,0,0,0,,,,[]
6,1,8,2,SP2,0,0,0,-0.4800213961433728,1,6,1,0,5,2,8,geminal,0,0,0,,,,[]
0,3,6,4,SP3,0,0,0,0.06791127638807944,1,7,3,0,9,2,19,geminal,0,0,0,2.8423333333333334,9.0,,[]
2,3,6,4,SP3,0,0,0,0.06791127638807944,1,7,3,0,9,2,19,geminal,0,0,0,2.8423333333333334,9.0,,[]
3,3,6,4,SP3,0,0,0,0.06791127638807944,1,7,3,0,9,2,19,geminal,0,0,0,2.8423333333333334,9.0,,[]
4,2,6,4,SP3,0,0,0,0.09726997840330073,2,"7,6",2,"0,1",10,1,22,none,0,0,0,3.711,2.0,d,[6.577]
5,1,6,3,SP2,0,0,0,-0.02308750716601634,2,"6,6",1,"2,1",10,1,18,none,0,0,0,7.364,1.0,dt,"[15.773, 6.577]"
6,1,6,3,SP2,0,0,0,0.024613842627809548,2,"6,6",1,"1,0",3,1,17,none,0,0,0,6.004,1.0,d,[15.773]
9,1,8,2,SP2,0,0,0,-0.4780793240011534,1,6,1,0,2,2,15,geminal,0,0,0,,,,[]
0,2,7,3,SP3,0,0,0,-0.3301425881739842,1,6,2,2,2,1,19,none,0,0,0,,,,[]
1,2,6,4,SP3,0,0,0,-0.0036674434170340855,2,"7,6",2,"2,2",2,1,21,none,0,0,0,2.757,2.0,t,[6.792]
2,2,6,4,SP3,0,0,0,-0.015371573105470084,2,"6,6",2,"2,0",5,1,20,none,0,0,0,2.552,2.0,t,[6.792]
4,1,6,3,SP2,1,0,0,-0.013077048465632818,2,"6,6",1,"0,0",8,2,15,geminal,0,0,0,6.592,1.0,dd,"[2.796, 0.464]"
6,1,8,2,SP2,0,0,0,-0.5042532930150384,1,6,1,0,3,2,12,geminal,0,0,0,,,,[]
8,1,8,2,SP2,0,0,0,-0.5042598931005379,1,6,1,0,4,2,11,geminal,0,0,0,,,,[]
9,1,6,3,SP2,1,0,0,-0.016065636955499618,2,"6,6",1,"0,1",5,1,13,none,0,0,0,6.642,1.0,dd,"[8.475, 0.464]"
10,1,6,3,SP2,1,0,0,-0.05504220205006811,2,"6,6",1,"1,0",6,1,14,none,0,0,0,6.529,1.0,dd,"[8.475, 2.796]"
2,1,8,2,SP2,0,0,0,-0.4752474390177406,1,6,1,0,1,3,13,vicinal,0,0,0,,,,[]
5,1,6,3,SP2,0,0,0,-0.010448372110202182,2,"6,6",1,"0,1",3,1,23,none,0,0,0,6.456,1.0,d,[15.781]
6,1,6,3,SP2,0,0,0,-0.07265197098604056,2,"6,6",1,"1,2",0,1,24,none,0,0,0,7.322,1.0,dt,"[15.781, 6.805]"
7,2,6,4,SP3,0,0,0,0.029366982174843258,2,"6,6",2,"1,0",3,1,25,none,0,0,0,3.227,2.0,d,[6.805]
11,1,6,3,SP2,1,0,0,-0.051406676916402196,2,"6,6",1,"0,1",5,1,21,none,0,0,0,7.96,2.0,dddd,"[8.466, 1.629, 1.451, 0.451]"
12,1,6,3,SP2,1,0,0,-0.06154510974687808,2,"6,6",1,"1,1",2,1,18,none,0,0,0,7.529,2.0,dddd,"[8.466, 7.242, 1.335, 0.451]"
13,1,6,3,SP2,1,0,0,-0.062221943393913015,2,"6,6",1,"1,1",2,1,17,none,0,0,0,7.658,1.0,tt,"[7.242, 1.451]"
14,1,6,3,SP2,1,0,0,-0.06154510974687808,2,"6,6",1,"1,1",2,1,19,none,0,0,0,7.529,2.0,dddd,"[8.466, 7.242, 1.335, 0.451]"
15,1,6,3,SP2,1,0,0,-0.051406676916402196,2,"6,6",1,"1,0",5,1,20,none,0,0,0,7.96,2.0,dddd,"[8.466, 1.629, 1.451, 0.451]"
2,1,8,2,SP2,0,0,0,-0.4812219344108281,1,6,1,0,4,2,11,geminal,0,0,0,,,,[]
3,2,6,4,SP3,0,0,0,0.049358784510333216,2,"6,6",2,"0,2",3,1,19,none,0,0,0,2.49,2.0,t,[7.4]
4,2,6,4,SP3,0,0,0,-0.017381828170552286,2,"6,6",2,"2,0",5,1,20,none,0,0,0,2.989,2.0,t,[7.4]
6,1,6,3,SP2,1,0,0,-0.05902933826588332,2,"6,6",1,"0,1",7,1,17,none,0,0,0,7.154,2.0,dddd,"[7.818, 1.302, 1.139, 0.519]"
7,1,6,3,SP2,1,0,0,-0.06199406565709037,2,"6,6",1,"1,1",4,1,14,none,0,0,0,7.264,2.0,tdd,"[7.7695, 1.8, 0.519]"
8,1,6,3,SP2,1,0,0,-0.0622487357437234,2,"6,6",1,"1,1",2,1,13,none,0,0,0,7.199,1.0,tt,"[7.721, 1.302]"
9,1,6,3,SP2,1,0,0,-0.06199406565709037,2,"6,6",1,"1,1",4,1,15,none,0,0,0,7.264,2.0,tdd,"[7.7695, 1.8, 0.519]"
10,1,6,3,SP2,1,0,0,-0.05902933826588332,2,"6,6",1,"1,0",7,1,16,none,0,0,0,7.154,2.0,dddd,"[7.818, 1.302, 1.139, 0.519]"
0,3,6,4,SP3,0,0,0,-0.03977418817402737,1,6,3,0,4,2,45,geminal,0,0,0,2.256,3.0,,[]
2,1,6,3,SP2,1,0,0,-0.059038457102031504,2,"6,6",1,"0,1",7,1,39,none,0,0,0,7.042,2.0,ddd,"[8.206, 1.232, 0.546]"
3,1,6,3,SP2,1,0,0,-0.05832445234256729,2,"6,6",1,"1,0",7,1,40,none,0,0,0,7.152,2.0,ddd,"[8.206, 1.237, 0.546]"
5,2,6,4,SP3,0,0,0,0.03385451929284015,2,"6,6",2,"0,0",4,2,46,geminal,0,0,0,3.848,2.0,,[]
11,2,6,4,SP3,1,0,0,0.021770304411378755,2,"7,6",2,"0,2",6,1,54,none,0,0,0,3.472,2.0,ddd,"[14.229, 6.665, 2.6550000000000002]"
12,2,6,4,SP3,1,0,0,-0.01763443131257827,2,"6,6",2,"2,2",4,1,55,none,0,0,0,1.8125,2.0,ddddd,"[13.328, 6.995, 6.665, 2.6550000000000002, 1.875]"
13,2,6,4,SP3,1,0,0,0.022207007525725804,2,"6,7",2,"2,0",8,1,53,none,0,0,0,3.4215,2.0,ddd,"[14.123, 6.995, 1.875]"
17,2,6,4,SP3,0,0,0,0.03154828577480818,2,"6,6",2,"0,0",13,2,50,geminal,0,0,0,2.08,2.0,,[]
19,3,6,4,SP3,0,0,0,-0.05967704720891694,1,6,3,0,8,2,47,geminal,0,0,0,0.872,9.0,,[]
20,3,6,4,SP3,0,0,0,-0.05967704720891694,1,6,3,0,8,2,47,geminal,0,0,0,0.872,9.0,,[]
21,3,6,4,SP3,0,0,0,-0.05967704720891694,1,6,3,0,8,2,47,geminal,0,0,0,0.872,9.0,,[]
22,2,6,4,SP3,1,0,0,0.03813661487157115,2,"7,6",2,"0,2",8,1,51,none,0,0,0,3.7765,2.0,ddd,"[15.478, 7.05, 3.31]"
23,2,6,4,SP3,1,0,0,0.03771720632357586,2,"6,7",2,"2,0",6,1,52,none,0,0,0,3.382,2.0,ddd,"[15.702, 7.225, 3.1350000000000002]"
25,1,6,3,SP2,1,0,0,-0.05832445234256729,2,"6,6",1,"0,1",7,1,38,none,0,0,0,7.152,2.0,ddd,"[8.206, 1.237, 0.546]"
26,1,6,3,SP2,1,0,0,-0.059038457102031504,2,"6,6",1,"1,0",7,1,37,none,0,0,0,7.042,2.0,ddd,"[8.206, 1.232, 0.546]"
0,3,6,4,SP3,0,0,0,-0.002924640108502266,1,6,3,0,5,2,11,geminal,0,0,0,2.063,3.0,,[]
3,1,6,4,SP3,0,0,0,0.10911711968037875,3,"6,6,8",1,"0,3,1",3,1,13,none,0,0,0,4.175,1.0,q,[6.867]
4,3,6,4,SP3,0,0,0,-0.03175942995701368,1,6,3,1,4,1,12,none,0,0,0,1.311,3.0,d,[6.867]
5,1,8,2,SP3,0,0,0,-0.3856390817220484,1,6,1,1,6,1,9,none,0,0,0,,,,[]
2,1,6,4,SP3,1,0,0,0.042485996538392246,3,"6,6,6",1,"0,2,2",7,1,59,none,0,0,0,3.072,1.0,tdd,"[10.025, 3.7, 1.94]"
3,2,6,4,SP3,1,0,0,-0.03720590119181953,2,"6,6",2,"1,2",3,1,52,none,0,0,0,2.116,1.0,ddt,"[13.398, 3.83, 1.9749999999999999]"
4,2,6,4,SP3,1,0,0,-0.02684162357822954,2,"6,6",2,"2,0",6,1,46,none,0,0,0,2.728,1.0,ddd,"[14.682, 10.06, 3.83]"
6,1,6,3,SP2,1,0,0,-0.05876927307360279,2,"6,6",1,"0,1",8,1,39,none,0,0,0,7.165,1.0,ddd,"[7.777, 1.492, 0.453]"
7,1,6,3,SP2,1,0,0,-0.06197439366406209,2,"6,6",1,"1,1",3,1,37,none,0,0,0,7.14,1.0,ddd,"[7.777, 7.625, 1.552]"
8,1,6,3,SP2,1,0,0,-0.06197401036319276,2,"6,6",1,"1,1",3,1,38,none,0,0,0,7.143,1.0,ddd,"[7.779, 7.625, 1.492]"
9,1,6,3,SP2,1,0,0,-0.0587447183023184,2,"6,6",1,"1,0",7,1,40,none,0,0,0,7.201,1.0,ddd,"[7.779, 1.552, 0.453]"
11,2,6,4,SP3,1,0,0,-0.01592701296361209,2,"6,6",2,"0,1",7,1,51,none,0,0,0,2.914,1.0,dd,"[13.541, 3.7]"
13,2,6,4,SP3,0,0,0,0.06973212975153704,2,"7,6",2,"0,2",9,1,48,none,0,0,0,3.649,1.0,t,[7.084]
14,2,6,4,SP3,0,0,0,0.09495850065078063,2,"6,7",2,"2,1",10,1,56,none,0,0,0,3.295,2.0,t,[7.084]
15,1,7,4,SP3,1,0,1,-0.33346312140370954,3,"6,6,6",1,"2,2,2",6,1,61,none,0,0,0,,,,[]
16,2,6,4,SP3,1,0,0,0.07731642599065094,2,"7,6",2,"1,2",8,1,57,none,0,0,0,3.596,2.0,ddd,"[14.0565, 8.7, 4.859999999999999]"
17,2,6,4,SP3,1,0,0,0.0018160867427124657,2,"6,6",2,"2,2",5,1,49,none,0,0,0,1.9929999999999999,2.0,ddddd,"[12.478, 7.055, 4.859999999999999, 4.705, 1.88]"
18,2,6,4,SP3,1,0,0,0.0018160867427124657,2,"6,6",2,"2,2",5,1,49,none,0,0,0,1.9929999999999999,2.0,ddddd,"[12.478, 7.055, 4.859999999999999, 4.705, 1.88]"
19,2,6,4,SP3,1,0,0,0.07731642599065094,2,"6,7",2,"2,1",8,1,57,none,0,0,0,3.596,2.0,ddd,"[14.0565, 8.7, 4.859999999999999]"
20,2,6,4,SP3,0,0,0,0.02385659126794242,2,"7,6",2,"0,1",12,1,54,none,0,0,0,3.185,1.0,d,[4.645]
21,1,6,4,SP3,1,0,0,-0.019896128811142715,3,"6,6,6",1,"2,2,2",6,1,60,none,0,0,0,1.772,1.0,ddtdd,"[10.1, 9.98, 4.645, 3.92, 2.14]"
22,2,6,4,SP3,1,0,0,-0.030521489134012477,2,"6,6",2,"1,1",7,1,53,none,0,0,0,2.167,1.0,ddd,"[14.279, 3.92, 2.078]"
23,1,6,3,SP2,1,0,0,-0.08819610830471476,2,"6,6",1,"2,1",7,1,44,none,0,0,0,5.234,1.0,ddd,"[10.147, 2.078, 1.816]"
24,1,6,3,SP2,1,0,0,-0.08851609800942592,2,"6,6",1,"1,2",5,1,42,none,0,0,0,5.208,1.0,dt,"[10.147, 2.2825]"
25,2,6,4,SP3,1,0,0,-0.03473261541166579,2,"6,6",2,"1,2",6,1,47,none,0,0,0,2.135,1.0,dddd,"[14.211, 3.9, 2.317, 1.89]"
26,2,6,4,SP3,1,0,0,-0.044981058522793875,2,"6,6",2,"2,1",6,1,55,none,0,0,0,1.554,1.0,dddd,"[13.056, 10.1, 9.99, 3.9]"
2,1,8,2,SP2,0,0,0,-0.47807236472727516,1,6,1,0,2,2,12,geminal,0,0,0,,,,[]
3,1,6,3,SP2,0,0,0,0.026595300762883037,2,"6,6",1,"0,1",3,1,18,none,0,0,0,6.764,1.0,d,[16.328]
4,1,6,3,SP2,0,0,0,-0.011312078991720162,2,"6,6",1,"1,0",3,1,19,none,0,0,0,7.159,1.0,d,[16.328]
7,2,6,4,SP3,0,0,0,0.06976697554461098,2,"6,6",2,"0,0",4,2,21,geminal,0,0,0,3.886,2.0,,[]
10,2,6,4,SP3,0,0,0,0.10454196932233056,2,"6,6",2,"0,0",3,2,20,geminal,0,0,0,3.577,2.0,,[]
13,1,8,2,SP2,0,0,0,-0.48090734179166306,1,6,1,0,2,2,13,geminal,0,0,0,,,,[]
3,1,6,3,SP2,1,0,0,0.09782593414538492,2,"7,7",1,"0,1",0,1,19,none,0,0,0,8.417,1.0,,[]
4,1,7,3,SP2,1,0,0,-0.330287798790071,2,"6,6",1,"1,0",2,1,23,none,0,0,0,,,,[]
8,1,6,3,SP2,1,0,0,0.09936028004722725,2,"7,7",1,"0,0",4,2,20,geminal,0,0,0,7.787,1.0,,[]
10,1,6,4,SP3,1,0,0,0.13935035706940316,3,"7,6,8",1,"0,2,0",7,1,26,none,0,0,0,6.296,1.0,dd,"[6.86, 1.73]"
11,2,6,4,SP3,1,0,0,0.02150763563183002,2,"6,6",2,"1,1",5,1,27,none,0,0,0,1.9865,2.0,ddd,"[14.506, 6.16, 4.295]"
12,1,6,4,SP3,1,0,0,0.08681810751189227,3,"6,8,6",1,"2,1,1",4,1,29,none,0,0,0,3.873,1.0,ddd,"[8.06, 6.89, 4.26]"
13,1,8,2,SP3,0,0,0,-0.39014795927449086,1,6,1,1,6,1,17,none,0,0,0,,,,[]
14,1,6,4,SP3,1,0,0,0.1091317267755951,3,"6,6,8",1,"1,2,0",5,1,28,none,0,0,0,3.766,1.0,dt,"[6.89, 4.6]"
15,2,6,4,SP3,0,0,0,0.07200465663463027,2,"6,8",2,"1,1",5,1,25,none,0,0,0,3.839,2.0,d,[4.6]
16,1,8,2,SP3,0,0,0,-0.393568836028674,1,6,1,2,2,1,15,none,0,0,0,,,,[]
2,2,6,4,SP3,0,0,0,0.0855550599117108,2,"6,16",2,"0,0",1,3,47,vicinal,0,0,0,4.008,2.0,,[]
5,1,6,3,SP2,1,0,0,-0.0464539150417609,2,"6,6",1,"0,1",5,1,36,none,0,0,0,7.152,1.0,ddd,"[7.936, 1.542, 0.549]"
6,1,6,3,SP2,1,0,0,-0.06100088766253382,2,"6,6",1,"1,1",1,1,29,none,0,0,0,7.034,1.0,ddd,"[7.936, 7.474, 1.169]"
7,1,6,3,SP2,1,0,0,-0.0601200508899475,2,"6,6",1,"1,1",2,1,31,none,0,0,0,7.279,1.0,ddd,"[8.459, 7.474, 1.542]"
8,1,6,3,SP2,1,0,0,-0.03737718342905943,2,"6,6",1,"1,0",3,1,39,none,0,0,0,7.365,1.0,ddd,"[8.459, 1.169, 0.549]"
10,1,7,3,SP2,0,0,0,-0.32209523039962884,2,"6,6",1,"0,0",5,2,46,geminal,0,0,0,,,,[]
13,2,6,4,SP3,0,0,0,0.16994335233850572,2,"6,8",2,"0,0",3,2,48,geminal,0,0,0,4.751,2.0,,[]
17,2,6,4,SP3,0,0,0,0.07066020357605933,2,"6,6",2,"0,0",6,2,49,geminal,0,0,0,3.776,2.0,,[]
19,1,6,3,SP2,1,0,0,-0.05784092923574261,2,"6,6",1,"0,1",4,1,40,none,0,0,0,7.72,2.0,ddd,"[8.527000000000001, 1.576, 0.46399999999999997]"
20,1,6,3,SP2,1,0,0,-0.054093138712831536,2,"6,6",1,"1,0",6,1,38,none,0,0,0,7.8149999999999995,2.0,ddd,"[8.527000000000001, 1.105, 0.46399999999999997]"
23,1,6,3,SP2,1,0,0,-0.0543832301793927,2,"6,6",1,"0,1",5,1,37,none,0,0,0,7.6585,2.0,dtd,"[8.098500000000001, 1.4809999999999999, 0.441]"
24,1,6,3,SP2,1,0,0,-0.06165094948674658,2,"6,6",1,"1,1",2,1,30,none,0,0,0,7.473,2.0,dddd,"[8.098500000000001, 7.175, 1.614, 0.441]"
25,1,6,3,SP2,1,0,0,-0.062225394893631054,2,"6,6",1,"1,1",2,1,28,none,0,0,0,7.466,1.0,tdd,"[7.175, 1.677, 1.341]"
26,1,6,3,SP2,1,0,0,-0.06165094948674658,2,"6,6",1,"1,1",2,1,32,none,0,0,0,7.473,2.0,dddd,"[8.098500000000001, 7.175, 1.614, 0.441]"
27,1,6,3,SP2,1,0,0,-0.0543832301793927,2,"6,6",1,"1,0",5,1,33,none,0,0,0,7.6585,2.0,dtd,"[8.098500000000001, 1.4809999999999999, 0.441]"
28,1,6,3,SP2,1,0,0,-0.054093138712831536,2,"6,6",1,"0,1",6,1,34,none,0,0,0,7.8149999999999995,2.0,ddd,"[8.527000000000001, 1.105, 0.46399999999999997]"
29,1,6,3,SP2,1,0,0,-0.05784092923574261,2,"6,6",1,"1,0",4,1,35,none,0,0,0,7.72,2.0,ddd,"[8.527000000000001, 1.576, 0.46399999999999997]"
0,3,6,4,SP3,0,0,0,0.014844497542701928,1,6,3,0,2,2,16,geminal,0,0,0,1.9080000000000001,3.0,,[]
3,1,7,3,SP2,0,0,0,-0.3423120672469914,2,"6,6",1,"0,1",7,1,15,none,0,0,0,,,,[]
4,1,6,4,SP3,0,0,0,0.13537640538330942,3,"7,6,6",1,"1,2,0",5,1,18,none,0,0,0,4.468,1.0,t,[7.124]
5,2,6,4,SP3,0,0,0,0.021480259928621733,2,"6,16",2,"1,1",2,1,17,none,0,0,0,2.917,2.0,d,[7.124]
6,1,16,2,SP3,0,0,0,-0.17658811050522039,1,6,1,2,2,1,12,none,0,0,0,,,,[]
9,1,8,2,SP2,0,0,0,-0.4796946683190343,1,6,1,0,4,2,11,geminal,0,0,0,,,,[]
0,3,6,4,SP3,0,0,0,-0.06538238322279266,1,6,3,2,4,1,37,none,0,0,0,0.8649999999999999,3.0,t,[7.0]
1,2,6,4,SP3,0,0,0,-0.056171667063192945,2,"6,6",2,"3,2",4,1,39,none,0,0,0,1.277,2.0,h,[7.0]
2,2,6,4,SP3,0,0,0,-0.053568642724643206,2,"6,6",2,"2,2",7,1,41,none,0,0,0,1.239,2.0,quint,[7.0]
3,2,6,4,SP3,0,0,0,-0.05331603226985505,2,"6,6",2,"2,2",9,1,43,none,0,0,0,1.229,2.0,quint,[7.0]
4,2,6,4,SP3,0,0,0,-0.05330614506313357,2,"6,6",2,"2,2",8,1,45,none,0,0,0,1.231,2.0,quint,[7.0]
5,2,6,4,SP3,0,0,0,-0.05330597416022169,2,"6,6",2,"2,2",8,1,47,none,0,0,0,1.232,2.0,tt,"[7.0, 6.867]"
6,2,6,4,SP3,0,0,0,-0.05330597131354572,2,"6,6",2,"2,2",8,1,48,none,0,0,0,1.232,2.0,quint,[6.8665]
7,2,6,4,SP3,0,0,0,-0.05330578481394045,2,"6,6",2,"2,2",8,1,46,none,0,0,0,1.233,2.0,tt,"[6.866, 6.5]"
8,2,6,4,SP3,0,0,0,-0.05329464251667116,2,"6,6",2,"2,2",8,1,44,none,0,0,0,1.224,2.0,quint,[6.499499999999999]
9,2,6,4,SP3,0,0,0,-0.05298710716857406,2,"6,6",2,"2,2",6,1,42,none,0,0,0,1.26,2.0,tt,"[6.631, 6.499]"
10,2,6,4,SP3,0,0,0,-0.04909618655734193,2,"6,6",2,"2,2",5,1,40,none,0,0,0,1.536,2.0,tt,"[7.465, 6.631]"
11,2,6,4,SP3,0,0,0,-0.024227941128178825,2,"6,6",2,"2,0",8,1,38,none,0,0,0,2.612,2.0,t,[7.465]
13,1,6,3,SP2,1,0,0,-0.0553591685413429,2,"6,6",1,"0,1",7,1,34,none,0,0,0,7.021,1.0,ddd,"[8.033, 1.218, 0.525]"
14,1,6,3,SP2,1,0,0,-0.06172497863353134,2,"6,6",1,"1,1",3,1,32,none,0,0,0,6.855,1.0,ddd,"[8.033, 7.465, 1.218]"
15,1,6,3,SP2,1,0,0,-0.05857297631693222,2,"6,6",1,"1,1",2,1,31,none,0,0,0,7.25,1.0,ddd,"[8.292, 7.465, 1.218]"
16,1,6,3,SP2,1,0,0,-0.019939692625654128,2,"6,6",1,"1,0",5,1,33,none,0,0,0,6.701,1.0,ddd,"[8.292, 1.218, 0.525]"
18,1,8,2,SP2,0,0,0,-0.5076761271961918,1,6,1,0,5,2,30,geminal,0,0,0,,,,[]
0,3,6,4,SP3,0,0,0,-0.05238479287050005,1,6,3,0,10,2,31,geminal,0,0,0,1.075,3.0,,[]
2,2,6,4,SP3,1,0,0,-0.04003532493701197,2,"6,6",2,"0,2",10,1,37,none,0,0,0,1.7555,2.0,ddd,"[13.049, 6.715, 2.755]"
3,2,6,4,SP3,1,0,0,-0.045126538174694926,2,"6,6",2,"2,1",8,1,34,none,0,0,0,1.7125,2.0,dtd,"[14.28, 6.6375, 2.835]"
4,1,6,4,SP3,1,0,0,-0.012740236293924585,3,"6,6,6",1,"2,0,1",12,1,38,none,0,0,0,2.315,1.0,td,"[10.24, 3.04]"
7,1,6,3,SP2,1,0,0,-0.016728518305929193,2,"6,6",1,"0,0",8,2,27,geminal,0,0,0,6.661,1.0,dd,"[2.861, 0.51]"
9,1,8,2,SP2,0,0,0,-0.5079560321952997,1,6,1,0,3,2,23,geminal,0,0,0,,,,[]
10,1,6,3,SP2,1,0,0,-0.019924143127751138,2,"6,6",1,"0,1",3,1,25,none,0,0,0,6.656,1.0,dd,"[8.238, 2.861]"
11,1,6,3,SP2,1,0,0,-0.05480194258438654,2,"6,6",1,"1,0",8,1,26,none,0,0,0,7.009,1.0,dd,"[8.238, 0.51]"
12,2,6,4,SP3,1,0,0,-0.027170063016475825,2,"6,6",2,"0,2",5,1,32,none,0,0,0,2.769,2.0,ddd,"[13.325, 6.955, 3.01]"
13,2,6,4,SP3,1,0,0,-0.04548068519237912,2,"6,6",2,"2,1",7,1,35,none,0,0,0,1.4745,2.0,dddd,"[13.676, 7.05, 5.96, 2.915]"
14,1,6,4,SP3,1,0,0,-0.03039452203477511,3,"6,6,6",1,"2,1,1",14,1,39,none,0,0,0,1.574,1.0,tdd,"[10.215, 9.98, 1.94]"
15,1,6,4,SP3,1,0,0,-0.025223187406807693,3,"6,6,6",1,"1,2,0",14,1,40,none,0,0,0,1.783,1.0,ddd,"[10.19, 9.67, 4.98]"
16,2,6,4,SP3,1,0,0,-0.04226043368455902,2,"6,6",2,"1,2",9,1,36,none,0,0,0,1.8725,2.0,dtd,"[13.412, 7.324999999999999, 4.29]"
17,2,6,4,SP3,1,0,0,0.006969380357008867,2,"6,6",2,"2,0",7,1,33,none,0,0,0,2.23,2.0,ddd,"[16.942, 7.23, 4.385]"
2,1,6,4,SP3,1,0,0,0.042485996538392246,3,"6,6,6",1,"0,2,2",7,1,59,none,0,0,0,3.072,1.0,tdd,"[10.025, 3.7, 1.94]"
3,2,6,4,SP3,1,0,0,-0.03720590119181953,2,"6,6",2,"1,2",3,1,52,none,0,0,0,2.116,1.0,ddt,"[13.398, 3.83, 1.9749999999999999]"
4,2,6,4,SP3,1,0,0,-0.02684162357822954,2,"6,6",2,"2,0",6,1,46,none,0,0,0,2.728,1.0,ddd,"[14.681, 10.06, 3.83]"
6,1,6,3,SP2,1,0,0,-0.05876927307360279,2,"6,6",1,"0,1",8,1,39,none,0,0,0,7.165,1.0,ddd,"[7.777, 1.493, 0.453]"
7,1,6,3,SP2,1,0,0,-0.06197439366406209,2,"6,6",1,"1,1",3,1,37,none,0,0,0,7.14,1.0,ddd,"[7.777, 7.625, 1.552]"
8,1,6,3,SP2,1,0,0,-0.06197401036319276,2,"6,6",1,"1,1",3,1,38,none,0,0,0,7.143,1.0,ddd,"[7.779, 7.625, 1.493]"
9,1,6,3,SP2,1,0,0,-0.0587447183023184,2,"6,6",1,"1,0",7,1,40,none,0,0,0,7.201,1.0,ddd,"[7.779, 1.552, 0.453]"
